ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
799;44;5;150;1;1;740;502;700;1;2;3;2;2;8;7;12.88;12.88;11.98;0;22.07;13.28;17.73;11.85;12.58;4.4;8.88;8.85;8.88;2.97;8.88;3.7;8.88;4.68;4.68;7.87;0;7.87;4.68;3.72;7.5;7.5;0.5;0;0.6;1.3;1.3;1.8;2.1;0.58;0.31;1.7;0;0.61;1.33;0.48;1.16;1.09;1;1;1;0;1;1;1;1;1
800;48;3;70;1;1;725;411;511;1;2;2;1;1;6;5;15.37;0;15.55;0;19.18;15.17;0;14.5;14.93;3.27;11.9;0;0;2.6;11.9;3.03;11.9;5.4;0;8.4;0;9.6;9.37;0;14.17;14.17;1.3;0;0.5;3.2;0;4.5;3.4;7.17;0;2.72;0;1.36;1.97;0;2.21;2.21;1;0;1;0;1;1;0;1;1
801;48;3;115;0;0.5;800;310;511;0;1;1;2;2;6;1;4.5;5.4;9.08;0;11.97;7.75;16.62;0;0;1.35;6.4;10.22;6.4;0;0;0;0;3.37;0.97;4.92;0;5.17;9.37;8.17;0;0;0.4;0;0.5;3.2;3.2;0;0;5.03;0.88;2.72;0;1.36;1.67;0.85;0;0;1;1;1;0;1;1;1;0;0
802;44;2;17;1;0;800;57;700;1;0;0;1;2;3;5;0;0;7.78;4.68;16.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.43;17.88;7.43;0;0;0;0;0.5;1.3;0.6;0;0;0;0;0;0;1.02;0.48;0.68;0;0;0;0;0;0;1;1;1;0;0;0;0
803;48;3;47;1;0.33;800;505;110;0;1;0;1;3;5;4;7.12;7;6.43;7.2;9.42;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;11.17;14.17;5.77;0;0;0;0;0.4;3.2;0.2;0;0;0;0;2.92;0.88;2.72;0.75;1.36;0;0;0;0;1;1;1;1;1;0;0;0;0
804;44;2;100;0;1;800;330;700;1;1;0;1;1;5;1;13.37;13.37;12.75;11.5;27.33;0;0;0;0;0;0;0;0;0;0;0;0;6.37;6.37;9.23;8.4;2.63;0;0;0;0;0.4;1.3;0.6;0;0;0;0;0.92;0.48;2.04;0.48;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
805;44;2;100;0;1;800;330;700;1;1;0;1;1;5;1;13.37;13.37;12.75;11.5;27.33;0;0;0;0;0;0;0;0;0;0;0;0;6.37;6.37;9.23;8.4;2.63;0;0;0;0;0.4;1.3;0.6;0;0;0;0;0.92;0.48;2.04;0.48;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
806;48;3;47;1;0.33;800;505;110;0;1;0;1;3;5;4;7.12;7;6.43;7.2;9.42;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;11.17;14.17;5.77;0;0;0;0;0.4;3.2;0.2;0;0;0;0;2.92;0.88;2.72;0.75;1.36;0;0;0;0;1;1;1;1;1;0;0;0;0
807;46;1;49;1;1;830;302;700;1;1;0;1;1;4;4;6.88;0;6.88;6.3;13.5;0;0;0;0;0;0;0;0;0;0;0;0;4.87;0;4.68;4.2;4.68;0;0;0;0;0.2;1.3;0.1;0;0;0;0;0.61;0;1.7;0.48;0.68;0;0;0;0;1;0;1;1;1;0;0;0;0
808;48;5;95;1;0.5;805;509;513;1;1;1;3;2;4;1;3.93;3.93;0;3.3;5.98;0;0;0;0;0;0;0;0;0;0;0;0;1.43;0;0;4.8;6;0;0;0;0;0;3.2;0.7;0;0;0;0;3.88;0.58;0;0.85;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
809;48;7;105;1;1;740;414;513;1;3;2;4;3;7;8;18.18;18.18;0;0;19.88;18.3;25.8;16.9;18.4;4.7;13.6;12.2;13.6;3.3;13.6;4.8;13.6;1.68;0;0;0;12.72;4.57;3.37;9.37;9.37;0;0;0.7;3.2;3.2;4.5;3.5;5.17;2.07;0;0;1.36;2.38;0.88;2.21;1.87;1;1;0;0;1;1;1;1;1
810;50;5;23;1;0;730;313;511;1;0;2;2;1;3;5;0;0;7.58;0;14.67;0;0;10.97;0;0;0;0;0;3.67;7.3;0;0;0;0;5.52;0;1.92;0;0;6.48;0;0.5;0;5;0;0;3.7;0;0;0;2.72;0;1.36;0;0;2.21;0;0;0;1;0;1;0;0;1;0
811;45;3;190;1;1;800;503;107;1;2;1;1;2;4;1;9.33;9.23;0;8.5;12.07;0;0;0;0;0;0;0;0;0;0;0;0;4.8;0.37;0;7.68;3;0;0;0;0;0;3.2;0.2;0;0;0;0;5.13;1.33;0;0.85;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
812;45;3;165;1;1;755;502;113;1;1;0;1;1;4;4;12.02;12.2;0;10.6;13.72;0;0;0;0;0;0;0;0;0;0;0;0;2.77;0.37;0;15.37;10.43;0;0;0;0;0;3.2;0.2;0;0;0;0;4.56;1.56;0;0.75;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
813;56;5;110;1;1;755;320;700;1;2;3;2;2;8;6;21.03;21.03;22.62;0;43.08;23.18;47.8;22.27;26.62;10.38;12.8;35;12.8;7.17;15.1;11.52;15.1;4.68;4.68;12.37;0;15.97;4.8;4.8;12.12;12.12;0.6;0;3.1;1.3;1.3;1.9;1.9;1.53;0.78;2.04;0;0.68;1.87;0.51;1.5;1.16;1;1;1;0;1;1;1;1;1
814;56;5;110;1;1;755;320;700;1;2;3;2;2;8;6;21.03;21.03;22.62;0;43.08;23.18;47.8;22.27;26.62;10.38;12.8;35;12.8;7.17;15.1;11.52;15.1;4.68;4.68;12.37;0;15.97;4.8;4.8;12.12;12.12;0.6;0;3.1;1.3;1.3;1.9;1.9;1.53;0.78;2.04;0;0.68;1.87;0.51;1.5;1.16;1;1;1;0;1;1;1;1;1
815;48;4;46;1;0;805;410;512;1;0;2;1;0;3;5;0;0;12.62;0;20.08;0;0;18.25;0;0;0;0;0;5.55;12.7;0;0;0;0;2.4;0;5.28;0;0;6.23;0;0.6;0;5;0;0;3.8;0;0;0;3.4;0;1.36;0;0;2.21;0;0;0;1;0;1;0;0;1;0
816;48;3;100;0;1;830;412;701;0;2;0;2;2;8;9;19.23;19.23;16.63;0;30.2;18.77;31.65;18.1;20.3;4.77;14;17.65;14;4.1;14;6.3;14;9.6;9.6;10.8;0;3.72;6.23;6.23;13.2;6;0.5;0;2.3;1.3;1.3;1.8;4.3;3.67;0.48;1.7;0;0.68;1.39;0.44;1.46;1.12;1;1;1;0;1;1;1;1;1
817;48;2;120;0;1;820;411;701;0;2;0;2;2;8;7;17.48;17.48;22.13;0;30.43;17.07;31.17;18.65;20.17;4.17;12.9;18.27;12.9;4.65;14;6.17;14;5.52;5.52;10.8;0;10.92;7.8;7.8;11.77;11.77;0.8;0;0.9;1.3;1.3;2.08;4.3;4.01;0.71;1.7;0;0.61;1.46;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
818;48;6;200;0;0.66;900;113;701;0;2;3;3;3;8;2;12.22;12.22;12.13;0;28.97;19.13;30.88;17.02;18.98;5.13;14;16.88;14;3.02;14;4.98;14;8.17;8.17;10.8;0;10.92;7.8;7.8;12.83;12.83;0.6;0;1.6;1.3;1.3;1.9;2.1;1.43;0.71;2.04;0;0.68;1.5;0.51;1.5;1.09;1;1;1;0;1;1;1;1;1
819;48;3;90;1;1;800;411;512;1;1;2;1;1;6;3;17.65;0;16.63;0;20.33;16.77;0;16.35;17.23;4.07;12.7;0;0;3.65;12.7;4.53;12.7;5.4;0;8.52;0;4.43;6.72;0;9.48;9.48;1.3;0;0.5;3.2;0;4.5;3.4;5.75;0;3.4;0;1.36;2.04;0;2.21;2.21;1;0;1;0;1;1;0;1;1
820;52;2;39;1;0;800;419;512;1;0;0;1;1;4;5;0;0;21.25;0;22.82;0;0;18.38;19.67;0;0;0;0;5.68;12.7;6.97;12.7;0;0;9.48;0;0.6;0;0;5.63;5.63;2.3;0;1.3;0;0;5.5;3.8;0;0;2.72;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
821;48;4;200;0;1;815;314;701;0;2;2;2;2;8;6;14.8;14.8;21.72;0;32.57;16.17;32.4;15.62;17.72;3.27;12.9;19.5;12.9;1.62;14;3.72;14;5.52;5.52;7.32;0;7.43;7.32;7.32;15;15;0.8;0;0.9;1.3;1.3;2.08;1.5;3.74;0.44;1.7;0;0.61;2.28;0.44;1.29;1.05;1;1;1;0;1;1;1;1;1
822;52;2;39;1;0;800;419;512;1;0;0;1;1;4;5;0;0;21.25;0;22.82;0;0;18.38;19.67;0;0;0;0;5.68;12.7;6.97;12.7;0;0;9.48;0;0.6;0;0;5.63;5.63;2.3;0;1.3;0;0;5.5;3.8;0;0;2.72;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
823;50;2;14.5;1;0;720;402;511;1;0;0;1;0;3;5;0;0;0;0;20.33;0;0;14.1;15.6;0;0;0;0;4.6;9.5;6.1;9.5;0;0;0;0;8.4;0;0;5.77;5.77;0;0;3;0;0;5.5;4;0;0;0;0;1.36;0;0;2.21;2.21;0;0;0;0;1;0;0;1;1
824;40;7;100;0;0.5;745;316;511;0;1;1;1;2;5;5;0;12.88;0;0;16.57;0;16.85;13.08;13.48;0;0;9.55;7.3;6.68;6.4;6.18;7.3;0;0;0;0;2.17;0;5.03;5.77;5.77;0;0;1.1;0;3.2;5.5;5;0;1.39;0;0;1.36;0;0.88;2.21;2.21;0;1;0;0;1;0;1;1;1
825;55;3;13;0;0;730;401;511;1;0;2;1;1;4;5;0;0;13.3;0;17.53;0;0;13.97;15;0;0;0;0;4.47;9.5;5.5;9.5;0;0;24;0;5.28;0;0;8.88;8.88;2.3;0;3.5;0;0;5.5;4;0;0;2.72;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
826;48;2;130;1;1;820;116;701;1;2;0;2;2;8;6;16.17;16.17;14.62;0;34.22;18.98;24.85;18.5;22.7;6.08;12.9;11.95;12.9;4.5;14;13.6;9.1;13.5;13.5;13.8;0;8.17;9.67;9.67;18.72;13.08;1;0;3.3;1.3;1.3;2.3;4.6;4.69;0.65;2.04;0;0.68;1.22;0.48;1.63;1.12;1;1;1;0;1;1;1;1;1
827;40;3;54;0;0;815;400;511;1;0;0;1;0;5;3;0;13.68;12.52;0;16.72;0;40.17;13.72;0;0;0;30.67;9.5;4.22;9.5;0;0;0;0;7.43;0;3.83;0;2.88;3.6;0;0.6;0;0.7;0;3.2;3.8;0;0;1.39;2.72;0;1.36;0;0.75;1.94;0;0;1;1;0;1;0;1;1;0
828;48;4;200;1;0.5;745;314;701;1;1;2;2;2;9;4;16.85;16.85;14.65;14;29.17;16.02;26.8;15;16.8;2.02;14;12.8;14;1;14;2.8;14;9.83;9.83;14.4;23.52;11.88;9.37;9.37;16.8;16.8;0.4;1.3;0.7;1.3;1.3;1.7;1.5;1.46;0.75;2.04;0.44;0.61;1.26;0.44;1.12;1.05;1;1;1;1;1;1;1;1;1
829;48;8;140;1;0.33;800;322;701;0;2;4;3;6;8;9;20.1;20.1;18.9;0;37.18;19.3;21.18;18.3;21.7;5.3;14;7.18;14;4.3;14;7.7;14;13.5;13.5;7.5;0;7.62;9.37;9.37;9.9;9.9;1;0;0.5;1.3;1.3;2.3;1.6;5.07;0.85;2.04;0;0.68;1.6;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
830;48;3;90;0;1;810;409;701;1;2;0;2;2;8;5;17.38;17.38;19.43;0;28.92;16.7;22.77;15.92;17.72;2.7;14;8.77;14;1.92;14;3.72;14;13.5;13.5;6.3;0;3.78;9.37;9.37;8.7;8.7;0.8;0;3.2;1.3;1.3;2.08;1.7;4.49;0.54;1.7;0;0.61;1.29;0.44;1.63;1.05;1;1;1;0;1;1;1;1;1
831;43;2;40;0;0;840;306;512;0;0;0;1;1;3;5;0;0;5.98;0;12.78;0;0;0;10.42;0;0;0;0;0;0;4.22;6.2;0;0;12.97;0;2.88;0;0;0;9.83;0.4;0;0.5;0;0;0;3.5;0;0;3.4;0;1.36;0;0;0;2.21;0;0;1;0;1;0;0;0;1
832;48;7;150;0;0.2;810;205;14;1;1;4;3;5;5;2;10.48;10.48;12.3;10.4;21.03;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;11.03;16.57;8.63;0;0;0;0;0.6;1.3;1.5;0;0;0;0;1.09;0.54;2.04;0.44;0.61;0;0;0;0;1;1;1;1;1;0;0;0;0
833;48;2;80;0;0;815;324;701;0;0;0;2;2;6;5;0;21.18;19.65;0;36.53;0;23.33;19.6;22.7;0;0;9.33;14;5.6;14;8.7;14;0;13.5;6.37;0;6.48;0;7.8;8.77;8.77;1;0;0.8;0;1.3;2.3;2.1;0;1.02;2.04;0;0.68;0;0.48;1.63;1.12;0;1;1;0;1;0;1;1;1
834;40;2;22;0;0;720;403;511;1;0;0;1;0;3;4;0;0;8.73;11.1;13.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.68;15.6;2.88;0;0;0;0;0.6;2;0.7;0;0;0;0;0;0;2.72;0.37;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
835;45;2;22;0;0;820;515;115;1;0;0;1;0;3;4;0;0;4.13;1.7;5.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.68;11.17;5.88;0;0;0;0;0.8;1.2;0.3;0;0;0;0;0;0;2.04;0.85;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
836;48;3;80;0;1;815;129;701;0;1;0;1;1;7;3;16.88;16.88;21.3;0;26.95;19.8;21.72;0;26.8;5.8;14;7.72;14;0;0;17.7;9.1;9.72;9.72;8.7;0;8.7;7.8;7.8;0;8.33;1.5;0;4.6;1.3;1.3;0;3.8;3.3;0.65;2.04;0;0.68;1.6;0.48;0;1.12;1;1;1;0;1;1;1;0;1
837;48;3;120;0;0.5;825;503;701;0;1;0;3;2;8;5;13.35;13.35;12.12;0;22.47;14.87;21.33;12.8;17.8;5.77;9.1;12.23;9.1;3.7;9.1;8.7;9.1;9.72;9.72;5.03;0;6.12;7.8;7.8;12.23;12.23;0.5;0;0.6;1.3;1.3;1.8;1.8;2.75;0.34;1.7;0;0.68;1.39;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
838;48;2;120;1;0.5;820;516;701;1;1;0;2;2;8;6;22.32;22.32;18.17;0;32.13;19.5;29.02;19.07;25.3;5.5;14;15.02;14;5.07;14;11.3;14;9.72;9.72;9.72;0;9.83;7.8;7.8;12.23;14.4;0.5;0;1.6;1.3;1.3;1.8;2.3;3.5;0.75;1.7;0;0.68;4.32;0.48;1.12;1.12;1;1;1;0;1;1;1;1;1
839;48;4;80;0;0.5;745;522;701;0;1;2;2;2;8;6;24.03;24.03;22.68;0;40.95;19.22;22.6;22.78;27.22;7.52;11.7;10.9;11.7;8.78;14;13.22;14;9.72;9.72;6.37;0;6.48;8.52;8.52;8.88;8.88;0.5;0;1.6;1.3;1.3;1.8;2.6;3.5;0.71;1.7;0;0.68;1.16;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
840;60;4;60;1;0;700;314;115;1;0;2;2;0;3;4;0;0;8.43;9.88;10.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.8;8.4;18.12;0;0;0;0;2.3;3.2;0.2;0;0;0;0;0;0;2.72;0.75;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
841;48;2;35;0;1;800;413;701;1;1;0;1;1;8;6;19.65;19.65;23.73;0;36.27;18.12;28.55;19.7;25.05;7.72;10.4;18.15;10.4;5.7;14;11.05;14;13.32;13.32;14.17;0;8.03;10.68;10.68;16.68;10.43;0.8;0;1.8;1.3;1.3;2.08;2;4.22;0.41;1.7;0;0.61;1.19;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
842;50;4;150;1;1;820;121;701;1;2;2;1;2;8;1;13.58;13.58;17.77;0;36.73;20.02;20.78;21.4;24.7;6.02;14;6.78;14;7.4;14;10.7;14;9.83;9.83;4.32;0;4.32;9.48;9.48;9.12;9.12;1;0;2.8;1.3;1.3;2.3;2.9;1.39;0.68;2.04;0;0.68;1.7;0.48;1.63;1.12;1;1;1;0;1;1;1;1;1
843;45;3;84;0;0;825;318;101;0;0;0;1;1;3;4;0;14.27;0;11.1;14.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1.92;0;0;0;0;0;3.2;0.2;0;0;0;0;0;1.19;0;0.75;2.72;0;0;0;0;0;1;0;1;1;0;0;0;0
844;44;5;29;0;0;645;414;512;1;0;2;2;0;3;5;0;0;0;0;19.47;0;0;16.97;18.88;0;0;0;0;4.27;12.7;6.18;12.7;0;0;0;0;2.28;0;0;5.63;5.63;0;0;0.7;0;0;5.5;3.5;0;0;0;0;2.72;0;0;2.21;2.21;0;0;0;0;1;0;0;1;1
845;48;3;150;0;0.5;755;515;115;0;1;1;2;2;5;4;5.03;5.03;4.02;1.7;5.22;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;5.28;10.32;5.28;0;0;0;0;0.8;1.2;0.3;0;0;0;0;1.84;0.41;2.04;0.85;1.36;0;0;0;0;1;1;1;1;1;0;0;0;0
846;48;4;60;1;0.5;900;502;701;0;1;1;1;2;6;5;0;10.5;10.37;0;17.98;0;13.07;13;11.5;0;0;5.27;7.8;5.2;7.8;3.7;7.8;0;9.72;5.52;0;7.57;0;7.8;8.03;8.03;0.5;0;0.6;0;1.3;1.8;2.1;0;0.31;1.7;0;0.68;0;0.44;1.46;1.05;0;1;1;0;1;0;1;1;1
847;48;6;200;1;0.4;800;410;701;0;2;2;2;5;8;1;15.4;15.4;20.68;0;30.88;17.67;18.42;17;18.6;3.67;14;4.42;14;3;14;4.6;14;8.63;8.63;4.92;0;5.03;7.8;7.8;7.43;7.43;0.8;0;0.9;1.3;1.3;2.08;4.3;6.19;0.54;1.7;0;0.68;1.39;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
848;44;5;50;0;1;800;407;511;0;1;1;2;1;5;9;0;14.95;0;0;20.3;0;16.68;17.4;17.8;0;0;6.08;10.6;6.8;10.6;7.2;10.6;0;0;0;0;3.37;0;4.08;4.57;4.57;0;0;1.3;0;3.2;4;4.5;0;1.77;0;0;1.36;0;0.82;1.77;2.11;0;1;0;0;1;0;1;1;1
849;48;3;100;0;0.5;845;406;701;1;1;2;1;2;8;7;10.02;10.02;11.33;0;16.27;12.17;15.25;12.05;16.87;3.07;9.1;6.15;9.1;2.95;9.1;7.77;9.1;9.72;9.72;6.97;0;7.08;7.8;7.8;11.03;11.03;0.8;0;0.9;1.3;1.3;2.08;1.8;2.65;0.31;1.7;0;0.68;0.54;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
850;40;2;75;0;0.5;810;313;512;0;1;0;2;2;7;2;8.22;8.08;7.22;0;12.38;10.85;15.8;11.08;0;2.75;8.1;7.7;8.1;2.98;8.1;0;0;5.4;0;8.4;0;9.97;6.72;5.52;7.32;0;0.5;0;0.7;3.2;3.2;3.7;0;3.43;1.16;2.72;0;1.36;2.01;0.88;2.21;0;1;1;1;0;1;1;1;1;0
851;48;4;200;1;1;830;406;701;1;2;1;1;2;8;3;6.68;6.68;11.43;0;16.73;11.12;15.38;11.6;16.2;3.32;7.8;7.58;7.8;2.5;9.1;7.1;9.1;7.32;7.32;7.73;0;5.93;7.8;7.8;10.38;10.38;0.8;0;0.9;1.3;1.3;2.08;1.8;0.61;0.31;1.7;0;0.68;1.26;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
852;48;4;200;1;1;830;406;701;1;2;1;1;2;8;3;6.68;6.68;11.43;0;16.73;11.12;15.38;11.6;16.2;3.32;7.8;7.58;7.8;2.5;9.1;7.1;9.1;7.32;7.32;7.73;0;5.93;7.8;7.8;10.38;10.38;0.8;0;0.9;1.3;1.3;2.08;1.8;0.61;0.31;1.7;0;0.68;1.26;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
853;40;3;50;0;0;830;210;120;0;0;1;2;0;2;2;0;1.77;0;0;1.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.52;0;0;0;0;0;0;0.1;0;0;0;0;0;0.2;0;0;1.36;0;0;0;0;0;1;0;0;1;0;0;0;0
854;48;2;70;0;0.5;830;404;701;0;1;0;2;2;8;2;10.2;9.15;10.48;0;16.12;12.87;24.58;11.9;11.32;5.07;7.8;16.78;7.8;4.1;7.8;3.52;7.8;9.72;0;4.68;0;4.8;7.8;7.8;9.37;9.37;0.5;0;0.6;1.3;1.3;1.8;2.1;2.58;0.24;1.7;0;0.68;1.19;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
855;48;2;70;0;0.5;830;404;701;0;1;0;2;2;8;2;10.2;9.15;10.48;0;16.12;12.87;24.58;11.9;11.32;5.07;7.8;16.78;7.8;4.1;7.8;3.52;7.8;9.72;0;4.68;0;4.8;7.8;7.8;9.37;9.37;0.5;0;0.6;1.3;1.3;1.8;2.1;2.58;0.24;1.7;0;0.68;1.19;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
856;40;6;90;0;0;800;504;103;1;0;0;1;3;2;5;0;0;0;7.3;18.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.6;2.63;0;0;0;0;0;3.2;1.3;0;0;0;0;0;0;0;0.75;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
857;40;4;50;0;0;730;500;113;0;0;1;2;0;2;4;0;0;0;11.9;16.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.23;6;0;0;0;0;0;3.2;0.5;0;0;0;0;0;0;0;0.75;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
858;45;3;120;0;1;750;314;110;0;1;0;2;1;3;2;0;10.63;0;9.3;12.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.72;6;0;0;0;0;0;3.2;0.2;0;0;0;0;0;1.12;0;0.85;1.36;0;0;0;0;0;1;0;1;1;0;0;0;0
859;48;5;130;1;1;730;503;701;1;2;2;2;2;8;1;13.18;13.18;11.73;0;22.68;14.72;20.17;12.8;17.8;5.62;9.1;11.07;9.1;3.7;9.1;8.7;9.1;6;6;6.72;0;6.83;7.8;7.8;11.4;11.4;0.5;0;0.6;1.3;1.3;1.8;1.8;3.37;0.41;1.7;0;0.68;1.43;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
860;48;5;130;1;1;730;503;701;1;2;2;2;2;8;1;13.18;13.18;11.73;0;22.68;14.72;20.17;12.8;17.8;5.62;9.1;11.07;9.1;3.7;9.1;8.7;9.1;6;6;6.72;0;6.83;7.8;7.8;11.4;11.4;0.5;0;0.6;1.3;1.3;1.8;1.8;3.37;0.41;1.7;0;0.68;1.43;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
861;48;5;20;0;0;820;400;511;1;0;0;2;1;3;5;0;0;0;0;13.62;0;0;11;12.4;0;0;0;0;1.5;9.5;2.9;9.5;0;0;0;0;5.03;0;0;4.08;4.08;0;0;0.7;0;0;3.7;3.8;0;0;0;0;1.36;0;0;2.21;2.21;0;0;0;0;1;0;0;1;1
862;48;4;200;1;0.5;830;322;701;1;1;0;1;2;8;6;19.47;19.47;15.73;0;29.8;19;24.23;18.3;21.7;11.2;7.8;16.43;7.8;4.3;14;7.7;14;13.5;13.5;10.2;0;10.32;11.17;11.17;12.6;12.6;1;0;0.5;1.3;1.3;2.3;1.6;3.91;0.95;2.04;0;0.61;2.18;0.51;1.29;1.05;1;1;1;0;1;1;1;1;1
863;45;3;40;0;1;720;307;110;1;1;1;1;1;4;5;6.52;0;8.48;5.4;7.88;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;11.28;11.77;6.37;0;0;0;0;0.4;3.2;0.1;0;0;0;0;2.75;0;2.72;0.85;1.36;0;0;0;0;1;0;1;1;1;0;0;0;0
864;48;5;160;0;0.5;810;314;512;0;1;1;2;2;7;2;8.12;8.18;6.58;0;11.53;9.6;18.38;9.78;0;1.5;8.1;10.28;8.1;1.68;8.1;0;0;5.4;1.68;11.88;0;6.37;3.37;2.17;2.52;0;0.5;0;0.7;3.2;3.2;3.7;0;3.98;1.43;2.72;0;1.36;1.73;0.85;2.21;0;1;1;1;0;1;1;1;1;0
865;48;4;100;0;1;720;319;701;0;2;2;2;2;8;2;18.63;17.25;16.33;0;23.98;20.37;23.42;19;21.6;6.37;14;9.42;14;5;14;7.6;14;13.5;6;8.4;0;5.88;9.37;9.37;10.8;10.8;0.6;0;1;1.3;1.3;1.9;1.9;3.64;0.78;2.04;0;0.68;1.7;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
866;48;5;160;0;0.5;810;314;512;0;1;1;2;2;7;2;8.12;8.18;6.58;0;11.53;9.6;18.38;9.78;0;1.5;8.1;10.28;8.1;1.68;8.1;0;0;5.4;1.68;11.88;0;6.37;3.37;2.17;2.52;0;0.5;0;0.7;3.2;3.2;3.7;0;3.98;1.43;2.72;0;1.36;1.73;0.85;2.21;0;1;1;1;0;1;1;1;1;0
867;48;2;170;1;1;830;306;14;1;1;0;2;1;5;5;9.08;9.08;8.13;9.1;16.43;0;0;0;0;0;0;0;0;0;0;0;0;13.5;13.5;8.4;11.77;7.92;0;0;0;0;0.3;1.3;0.3;0;0;0;0;2.79;0.37;1.7;0.44;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
868;48;5;60;0;1;730;402;511;0;1;3;2;1;5;2;0;13.1;0;0;19.15;0;17.23;14.92;16.07;0;0;7.73;9.5;6.42;8.5;6.57;9.5;0;8.4;0;0;3.48;0;4.57;4.92;4.92;0;0;2;0;3.2;3.6;4;0;1.8;0;0;1.36;0;0.88;2.04;2.21;0;1;0;0;1;0;1;1;1
869;48;4;150;1;0.75;830;409;701;0;3;1;2;4;8;6;17.23;17.23;17.68;0;24.17;17.92;26.42;15.3;16.8;5.02;12.9;13.52;12.9;1.3;14;2.8;14;13.5;13.5;8.88;0;9;9.97;9.97;14.88;14.88;0.8;0;0.9;1.3;1.3;2.08;1.7;3.3;0.65;1.7;0;0.68;1.5;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
870;48;5;60;0;1;730;402;511;0;1;3;2;1;5;2;0;13.1;0;0;19.15;0;17.23;14.92;16.07;0;0;7.73;9.5;6.42;8.5;6.57;9.5;0;8.4;0;0;3.48;0;4.57;4.92;4.92;0;0;2;0;3.2;3.6;4;0;1.8;0;0;1.36;0;0.88;2.04;2.21;0;1;0;0;1;0;1;1;1
871;60;3;12;1;0;705;404;513;1;0;1;1;0;4;4;0;0;0;13.6;16.5;0;0;13.93;14.02;0;0;0;0;1.63;12.3;1.72;12.3;0;0;0;18.6;7.92;0;0;8.17;8.17;0;3.2;3.5;0;0;3.6;3.4;0;0;0;0.85;1.36;0;0;2.21;2.21;0;0;0;1;1;0;0;1;1
872;48;5;160;1;1;730;134;701;1;2;0;1;2;8;1;15.67;15.67;19.45;0;35.73;21.45;23.38;20.6;24.9;7.45;14;9.38;14;6.6;14;10.9;14;8.4;8.4;7.5;0;4.98;9.37;9.37;9.9;9.9;0.5;0;1;1.3;1.3;1.8;1.9;1.56;0.78;2.04;0;0.61;1.9;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
